통계연월,통계시도명,통계시군구명,지원구분,지급건수
202412,부산광역시,해운대구,추가아동양육비,120.0
202412,부산광역시,사하구,아동양육비,2111.0
202412,부산광역시,사하구,생활보조금,1.0
202412,부산광역시,사하구,추가아동양육비,219.0
202412,부산광역시,사하구,학용품비,7.0
202412,부산광역시,금정구,아동양육비,891.0
202412,부산광역시,금정구,추가아동양육비,90.0
202412,부산광역시,금정구,학용품비,2.0
202412,부산광역시,강서구,아동양육비,688.0
202412,부산광역시,강서구,추가아동양육비,64.0
202412,부산광역시,연제구,아동양육비,996.0
202412,부산광역시,연제구,생활보조금,2.0
202412,부산광역시,연제구,추가아동양육비,100.0
202412,부산광역시,수영구,아동양육비,763.0
202412,부산광역시,수영구,추가아동양육비,79.0
202412,부산광역시,사상구,아동양육비,1112.0
202412,부산광역시,사상구,추가아동양육비,118.0
202412,부산광역시,사상구,학용품비,9.0
202412,부산광역시,기장군,아동양육비,1338.0
202412,부산광역시,기장군,추가아동양육비,89.0
202412,대구광역시,중구,아동양육비,322.0
202412,대구광역시,중구,생활보조금,1.0
202412,대구광역시,중구,추가아동양육비,32.0
202412,대구광역시,동구,아동양육비,1699.0
202412,대구광역시,동구,추가아동양육비,163.0
202412,대구광역시,서구,아동양육비,1192.0
202412,대구광역시,서구,생활보조금,1.0
202412,대구광역시,서구,추가아동양육비,122.0
202412,대구광역시,남구,아동양육비,1083.0
202412,대구광역시,남구,추가아동양육비,117.0
202412,대구광역시,남구,학용품비,6.0
202412,대구광역시,북구,아동양육비,2311.0
202412,대구광역시,북구,추가아동양육비,201.0
202412,대구광역시,북구,학용품비,7.0
202412,대구광역시,수성구,아동양육비,1608.0
202412,대구광역시,수성구,추가아동양육비,123.0
202412,대구광역시,수성구,학용품비,2.0
202412,대구광역시,달서구,아동양육비,2662.0
202412,대구광역시,달서구,생활보조금,3.0
202412,대구광역시,달서구,추가아동양육비,286.0
202412,대구광역시,달서구,학용품비,9.0
202412,대구광역시,달성군,아동양육비,1629.0
202412,대구광역시,달성군,추가아동양육비,176.0
202412,대구광역시,달성군,학용품비,11.0
202412,대구광역시,군위군,아동양육비,63.0
202412,대구광역시,군위군,추가아동양육비,8.0
202412,인천광역시,중구,아동양육비,838.0
202412,인천광역시,중구,추가아동양육비,100.0
202412,인천광역시,동구,아동양육비,324.0
202412,인천광역시,동구,추가아동양육비,37.0
202412,인천광역시,미추홀구,아동양육비,3509.0
202412,인천광역시,미추홀구,생활보조금,1.0
202412,인천광역시,미추홀구,추가아동양육비,545.0
202412,인천광역시,연수구,아동양육비,1165.0
202412,인천광역시,연수구,생활보조금,4.0
202412,인천광역시,연수구,추가아동양육비,153.0
202412,인천광역시,연수구,학용품비,9.0
202412,인천광역시,남동구,아동양육비,3868.0
202412,인천광역시,남동구,생활보조금,10.0
202412,인천광역시,남동구,추가아동양육비,551.0
202412,인천광역시,남동구,학용품비,14.0
202412,인천광역시,부평구,아동양육비,2797.0
202412,인천광역시,부평구,추가아동양육비,366.0
202412,인천광역시,부평구,학용품비,15.0
202412,인천광역시,계양구,아동양육비,1789.0
202412,인천광역시,계양구,추가아동양육비,201.0
202412,인천광역시,서구,아동양육비,3851.0
202412,인천광역시,서구,추가아동양육비,469.0
202412,인천광역시,서구,학용품비,4.0
202412,인천광역시,강화군,아동양육비,307.0
202412,인천광역시,강화군,추가아동양육비,28.0
202412,인천광역시,옹진군,아동양육비,36.0
202412,인천광역시,옹진군,추가아동양육비,2.0
202412,광주광역시,동구,아동양육비,366.0
202412,광주광역시,동구,추가아동양육비,34.0
202412,광주광역시,서구,아동양육비,1885.0
202412,광주광역시,서구,추가아동양육비,205.0
202412,광주광역시,남구,아동양육비,1550.0
202412,광주광역시,남구,생활보조금,2.0
202412,광주광역시,남구,추가아동양육비,161.0
202412,광주광역시,북구,아동양육비,3269.0
202412,광주광역시,북구,추가아동양육비,347.0
202412,광주광역시,광산구,아동양육비,3301.0
202412,광주광역시,광산구,생활보조금,1.0
202412,광주광역시,광산구,추가아동양육비,428.0
202412,광주광역시,광산구,학용품비,62.0
202412,대전광역시,동구,아동양육비,1630.0
202412,대전광역시,동구,추가아동양육비,183.0
202412,대전광역시,중구,아동양육비,1365.0
202412,대전광역시,중구,생활보조금,1.0
202412,대전광역시,중구,추가아동양육비,172.0
202412,대전광역시,서구,아동양육비,2470.0
202412,대전광역시,서구,추가아동양육비,384.0
202412,대전광역시,유성구,아동양육비,1335.0
202412,대전광역시,유성구,추가아동양육비,173.0
202412,대전광역시,대덕구,아동양육비,1226.0
202412,대전광역시,대덕구,추가아동양육비,129.0
202412,울산광역시,중구,아동양육비,1159.0
202412,울산광역시,중구,생활보조금,8.0
202412,울산광역시,중구,추가아동양육비,113.0
202412,울산광역시,중구,학용품비,16.0
202412,울산광역시,남구,아동양육비,1337.0
202412,울산광역시,남구,추가아동양육비,140.0
202412,울산광역시,남구,학용품비,25.0
202412,울산광역시,동구,아동양육비,1028.0
202412,울산광역시,동구,추가아동양육비,121.0
202412,울산광역시,동구,학용품비,40.0
202412,울산광역시,북구,아동양육비,1192.0
202412,울산광역시,북구,추가아동양육비,107.0
202412,울산광역시,북구,학용품비,32.0
202412,울산광역시,울주군,아동양육비,1144.0
202412,울산광역시,울주군,생활보조금,2.0
202412,울산광역시,울주군,추가아동양육비,89.0
202412,울산광역시,울주군,학용품비,417.0
202412,세종특별자치시,세종특별자치시,아동양육비,1309.0
202412,세종특별자치시,세종특별자치시,추가아동양육비,135.0
202412,경기도,수원시,아동양육비,3041.0
202412,경기도,수원시,생활보조금,4.0
202412,경기도,수원시,추가아동양육비,360.0
202412,경기도,수원시,학용품비,5.0
202412,경기도,성남시,아동양육비,2761.0
202412,경기도,성남시,추가아동양육비,311.0
202412,경기도,성남시,학용품비,24.0
202412,경기도,의정부시,아동양육비,2749.0
202412,경기도,의정부시,추가아동양육비,334.0
202412,경기도,안양시,아동양육비,1344.0
202412,경기도,안양시,추가아동양육비,146.0
202412,경기도,안양시,학용품비,10.0
202412,경기도,부천시,아동양육비,3015.0
202412,경기도,부천시,생활보조금,1.0
202412,경기도,부천시,추가아동양육비,329.0
202412,경기도,부천시,학용품비,1.0
202412,경기도,광명시,아동양육비,869.0
202412,경기도,광명시,추가아동양육비,95.0
202412,경기도,광명시,학용품비,7.0
202412,경기도,평택시,아동양육비,2966.0
202412,경기도,평택시,추가아동양육비,451.0
202412,경기도,평택시,학용품비,45.0
202412,경기도,동두천시,아동양육비,926.0
202412,경기도,동두천시,추가아동양육비,123.0
202412,경기도,안산시,아동양육비,4262.0
202412,경기도,안산시,생활보조금,1.0
202412,경기도,안산시,추가아동양육비,579.0
202412,경기도,안산시,학용품비,12.0
202412,경기도,고양시,아동양육비,3277.0
202412,경기도,고양시,추가아동양육비,346.0
202412,경기도,고양시,학용품비,1.0
202412,경기도,과천시,아동양육비,74.0
202412,경기도,과천시,추가아동양육비,5.0
202412,경기도,구리시,아동양육비,699.0
202412,경기도,구리시,추가아동양육비,93.0
202412,경기도,남양주시,아동양육비,3029.0
202412,경기도,남양주시,추가아동양육비,270.0
202412,경기도,오산시,아동양육비,1067.0
202412,경기도,오산시,추가아동양육비,160.0
202412,경기도,시흥시,아동양육비,2397.0
202412,경기도,시흥시,추가아동양육비,289.0
202412,경기도,군포시,아동양육비,1009.0
202412,경기도,군포시,추가아동양육비,111.0
202412,경기도,군포시,학용품비,15.0
202412,경기도,의왕시,아동양육비,298.0
202412,경기도,의왕시,추가아동양육비,41.0
202412,경기도,하남시,아동양육비,727.0
202412,경기도,하남시,추가아동양육비,85.0
202412,경기도,용인시,아동양육비,2193.0
202412,경기도,용인시,생활보조금,3.0
202412,경기도,용인시,추가아동양육비,243.0
202412,경기도,용인시,학용품비,18.0
202412,경기도,파주시,아동양육비,2829.0
202412,경기도,파주시,추가아동양육비,286.0
202412,경기도,파주시,학용품비,6.0
202412,경기도,이천시,아동양육비,971.0
202412,경기도,이천시,추가아동양육비,113.0
202412,경기도,이천시,학용품비,26.0
202412,경기도,안성시,아동양육비,911.0
202412,경기도,안성시,추가아동양육비,132.0
202412,경기도,안성시,학용품비,9.0
202412,경기도,김포시,아동양육비,1665.0
202412,경기도,김포시,추가아동양육비,168.0
202412,경기도,김포시,학용품비,17.0
202412,경기도,화성시,아동양육비,2461.0
202412,경기도,화성시,추가아동양육비,282.0
202412,경기도,화성시,학용품비,21.0
202412,경기도,광주시,아동양육비,1661.0
202412,경기도,광주시,추가아동양육비,207.0
202412,경기도,양주시,아동양육비,2033.0
202412,경기도,양주시,추가아동양육비,278.0
202412,경기도,포천시,아동양육비,925.0
202412,경기도,포천시,추가아동양육비,97.0
202412,경기도,포천시,학용품비,1.0
202412,경기도,여주시,아동양육비,711.0
202412,경기도,여주시,생활보조금,2.0
202412,경기도,여주시,추가아동양육비,78.0
202412,경기도,여주시,학용품비,12.0
202412,경기도,연천군,아동양육비,228.0
202412,경기도,연천군,추가아동양육비,34.0
202412,경기도,가평군,아동양육비,280.0
202412,경기도,가평군,추가아동양육비,17.0
202412,경기도,양평군,아동양육비,533.0
202412,경기도,양평군,추가아동양육비,43.0
202412,충청북도,청주시,아동양육비,4821.0
202412,충청북도,청주시,생활보조금,2.0
202412,충청북도,청주시,추가아동양육비,631.0
202412,충청북도,청주시,학용품비,44.0
202412,충청북도,충주시,아동양육비,1332.0
202412,충청북도,충주시,추가아동양육비,158.0
202412,충청북도,충주시,학용품비,13.0
202412,충청북도,제천시,아동양육비,816.0
202412,충청북도,제천시,추가아동양육비,87.0
202412,충청북도,보은군,아동양육비,154.0
202412,충청북도,보은군,추가아동양육비,12.0
202412,충청북도,옥천군,아동양육비,279.0
202412,충청북도,옥천군,추가아동양육비,31.0
202412,충청북도,옥천군,학용품비,1.0
202412,충청북도,영동군,아동양육비,189.0
202412,충청북도,영동군,추가아동양육비,23.0
202412,충청북도,증평군,아동양육비,288.0
202412,충청북도,증평군,추가아동양육비,36.0
202412,충청북도,진천군,아동양육비,475.0
202412,충청북도,진천군,추가아동양육비,48.0
202412,충청북도,괴산군,아동양육비,138.0
202412,충청북도,괴산군,추가아동양육비,6.0
202412,충청북도,음성군,아동양육비,446.0
202412,충청북도,음성군,추가아동양육비,72.0
202412,충청북도,단양군,아동양육비,112.0
202412,충청북도,단양군,추가아동양육비,9.0
202412,충청남도,천안시,아동양육비,3008.0
202412,충청남도,천안시,생활보조금,1.0
202412,충청남도,천안시,추가아동양육비,442.0
202412,충청남도,천안시,학용품비,17.0
202412,충청남도,공주시,아동양육비,573.0
202412,충청남도,공주시,추가아동양육비,59.0
202412,충청남도,보령시,아동양육비,628.0
202412,충청남도,보령시,추가아동양육비,65.0
202412,충청남도,아산시,아동양육비,1779.0
202412,충청남도,아산시,추가아동양육비,233.0
202412,충청남도,서산시,아동양육비,755.0
202412,충청남도,서산시,추가아동양육비,98.0
202412,충청남도,논산시,아동양육비,841.0
202412,충청남도,논산시,추가아동양육비,125.0
202412,충청남도,계룡시,아동양육비,199.0
202412,충청남도,계룡시,생활보조금,1.0
202412,충청남도,계룡시,추가아동양육비,20.0
202412,충청남도,당진시,아동양육비,852.0
202412,충청남도,당진시,추가아동양육비,88.0
202412,충청남도,금산군,아동양육비,275.0
202412,충청남도,금산군,추가아동양육비,14.0
202412,충청남도,부여군,아동양육비,321.0
202412,충청남도,부여군,추가아동양육비,30.0
202412,충청남도,서천군,아동양육비,211.0
202412,충청남도,서천군,생활보조금,2.0
202412,충청남도,서천군,추가아동양육비,17.0
202412,충청남도,청양군,아동양육비,148.0
202412,충청남도,청양군,추가아동양육비,26.0
202412,충청남도,청양군,학용품비,10.0
202412,충청남도,홍성군,아동양육비,465.0
202412,충청남도,홍성군,추가아동양육비,55.0
202412,충청남도,예산군,아동양육비,288.0
202412,충청남도,예산군,추가아동양육비,36.0
202412,충청남도,예산군,학용품비,1.0
202412,충청남도,태안군,아동양육비,284.0
202412,충청남도,태안군,추가아동양육비,23.0
202412,전라남도,목포시,아동양육비,2384.0
202412,전라남도,목포시,생활보조금,6.0
202412,전라남도,목포시,추가아동양육비,281.0
202412,전라남도,목포시,학용품비,15.0
202412,전라남도,여수시,아동양육비,1419.0
202412,전라남도,여수시,추가아동양육비,166.0
202412,전라남도,여수시,학용품비,7.0
202412,전라남도,순천시,아동양육비,1219.0
202412,전라남도,순천시,추가아동양육비,132.0
202412,전라남도,순천시,학용품비,4.0
202412,전라남도,나주시,아동양육비,797.0
202412,전라남도,나주시,추가아동양육비,91.0
202412,전라남도,나주시,학용품비,21.0
202412,전라남도,광양시,아동양육비,978.0
202412,전라남도,광양시,추가아동양육비,123.0
202412,전라남도,광양시,학용품비,15.0
202412,전라남도,담양군,아동양육비,169.0
202412,전라남도,담양군,추가아동양육비,18.0
202412,전라남도,곡성군,아동양육비,78.0
202412,전라남도,곡성군,추가아동양육비,7.0
202412,전라남도,곡성군,학용품비,3.0
202412,전라남도,구례군,아동양육비,112.0
202412,전라남도,구례군,추가아동양육비,11.0
202412,전라남도,고흥군,아동양육비,260.0
202412,전라남도,고흥군,추가아동양육비,26.0
202412,전라남도,보성군,아동양육비,159.0
202412,전라남도,보성군,추가아동양육비,19.0
202412,전라남도,화순군,아동양육비,316.0
202412,전라남도,화순군,추가아동양육비,37.0
202412,전라남도,장흥군,아동양육비,198.0
202412,전라남도,장흥군,추가아동양육비,21.0
202412,전라남도,강진군,아동양육비,171.0
202412,전라남도,강진군,추가아동양육비,24.0
202412,전라남도,해남군,아동양육비,307.0
202412,전라남도,해남군,추가아동양육비,35.0
202412,전라남도,영암군,아동양육비,283.0
202412,전라남도,영암군,추가아동양육비,32.0
202412,전라남도,무안군,아동양육비,481.0
202412,전라남도,무안군,추가아동양육비,38.0
202412,전라남도,무안군,학용품비,2.0
202412,전라남도,함평군,아동양육비,98.0
202412,전라남도,함평군,추가아동양육비,15.0
202412,전라남도,영광군,아동양육비,256.0
202412,전라남도,영광군,추가아동양육비,19.0
202412,전라남도,영광군,학용품비,5.0
202412,전라남도,장성군,아동양육비,185.0
202412,전라남도,장성군,추가아동양육비,14.0
202412,전라남도,완도군,아동양육비,221.0
202412,전라남도,완도군,추가아동양육비,20.0
202412,전라남도,진도군,아동양육비,162.0
202412,전라남도,진도군,추가아동양육비,7.0
202412,전라남도,신안군,아동양육비,127.0
202412,전라남도,신안군,추가아동양육비,5.0
202412,경상북도,포항시,아동양육비,3360.0
202412,경상북도,포항시,추가아동양육비,345.0
202412,경상북도,포항시,학용품비,13.0
202412,경상북도,경주시,아동양육비,1288.0
202412,경상북도,경주시,생활보조금,1.0
202412,경상북도,경주시,추가아동양육비,149.0
202412,경상북도,경주시,학용품비,16.0
202412,경상북도,김천시,아동양육비,738.0
202412,경상북도,김천시,추가아동양육비,72.0
202412,경상북도,김천시,학용품비,1.0
202412,경상북도,안동시,아동양육비,826.0
202412,경상북도,안동시,생활보조금,2.0
202412,경상북도,안동시,추가아동양육비,64.0
202412,경상북도,안동시,학용품비,26.0
202412,경상북도,구미시,아동양육비,2282.0
202412,경상북도,구미시,추가아동양육비,310.0
202412,경상북도,영주시,아동양육비,547.0
202412,경상북도,영주시,추가아동양육비,48.0
202412,경상북도,영천시,아동양육비,620.0
202412,경상북도,영천시,추가아동양육비,55.0
202412,경상북도,상주시,아동양육비,378.0
202412,경상북도,상주시,추가아동양육비,35.0
202412,경상북도,문경시,아동양육비,246.0
202412,경상북도,문경시,추가아동양육비,22.0
202412,경상북도,경산시,아동양육비,1610.0
202412,경상북도,경산시,추가아동양육비,169.0
202412,경상북도,경산시,학용품비,3.0
202412,경상북도,의성군,아동양육비,168.0
202412,경상북도,의성군,추가아동양육비,14.0
202412,경상북도,청송군,아동양육비,65.0
202412,경상북도,청송군,추가아동양육비,5.0
202412,경상북도,영양군,아동양육비,67.0
202412,경상북도,영양군,추가아동양육비,4.0
202412,경상북도,영양군,학용품비,3.0
202412,경상북도,영덕군,아동양육비,179.0
202412,경상북도,영덕군,추가아동양육비,12.0
202412,경상북도,청도군,아동양육비,143.0
202412,경상북도,청도군,추가아동양육비,7.0
202412,경상북도,고령군,아동양육비,159.0
202412,경상북도,고령군,추가아동양육비,17.0
202412,경상북도,성주군,아동양육비,169.0
202412,경상북도,성주군,추가아동양육비,16.0
202412,경상북도,칠곡군,아동양육비,920.0
202412,경상북도,칠곡군,생활보조금,2.0
202412,경상북도,칠곡군,추가아동양육비,100.0
202412,경상북도,예천군,아동양육비,252.0
202412,경상북도,예천군,추가아동양육비,29.0
202412,경상북도,예천군,학용품비,7.0
202412,경상북도,봉화군,아동양육비,74.0
202412,경상북도,봉화군,추가아동양육비,5.0
202412,경상북도,울진군,아동양육비,179.0
202412,경상북도,울진군,생활보조금,6.0
202412,경상북도,울진군,추가아동양육비,19.0
202412,경상북도,울릉군,아동양육비,26.0
202412,경상북도,울릉군,추가아동양육비,2.0
202412,경상남도,창원시,아동양육비,5640.0
202412,경상남도,창원시,생활보조금,1.0
202412,경상남도,창원시,추가아동양육비,547.0
202412,경상남도,창원시,학용품비,4.0
202412,경상남도,진주시,아동양육비,2118.0
202412,경상남도,진주시,추가아동양육비,215.0
202412,경상남도,통영시,아동양육비,1151.0
202412,경상남도,통영시,생활보조금,3.0
202412,경상남도,통영시,추가아동양육비,99.0
202412,경상남도,사천시,아동양육비,696.0
202412,경상남도,사천시,추가아동양육비,57.0
202412,경상남도,김해시,아동양육비,4016.0
202412,경상남도,김해시,생활보조금,8.0
202412,경상남도,김해시,추가아동양육비,474.0
202412,경상남도,밀양시,아동양육비,515.0
202412,경상남도,밀양시,추가아동양육비,42.0
202412,경상남도,밀양시,학용품비,8.0
202412,경상남도,거제시,아동양육비,1622.0
202412,경상남도,거제시,추가아동양육비,205.0
202412,경상남도,거제시,학용품비,9.0
202412,경상남도,양산시,아동양육비,2249.0
202412,경상남도,양산시,추가아동양육비,236.0
202412,경상남도,양산시,학용품비,19.0
202412,경상남도,의령군,아동양육비,114.0
202412,경상남도,의령군,추가아동양육비,15.0
202412,경상남도,함안군,아동양육비,338.0
202412,경상남도,함안군,추가아동양육비,17.0
202412,경상남도,창녕군,아동양육비,303.0
202412,경상남도,창녕군,추가아동양육비,28.0
202412,경상남도,창녕군,학용품비,1.0
202412,경상남도,고성군,아동양육비,256.0
202412,경상남도,고성군,추가아동양육비,19.0
202412,경상남도,남해군,아동양육비,177.0
202412,경상남도,남해군,추가아동양육비,14.0
202412,경상남도,하동군,아동양육비,186.0
202412,경상남도,하동군,추가아동양육비,25.0
202412,경상남도,하동군,학용품비,2.0
202412,경상남도,산청군,아동양육비,127.0
202412,경상남도,산청군,추가아동양육비,5.0
202412,경상남도,함양군,아동양육비,196.0
202412,경상남도,함양군,추가아동양육비,11.0
202412,경상남도,거창군,아동양육비,337.0
202412,경상남도,거창군,추가아동양육비,28.0
202412,경상남도,합천군,아동양육비,96.0
202412,경상남도,합천군,추가아동양육비,7.0
202412,제주특별자치도,제주시,아동양육비,3612.0
202412,제주특별자치도,제주시,추가아동양육비,411.0
202412,제주특별자치도,서귀포시,아동양육비,1251.0
202412,제주특별자치도,서귀포시,추가아동양육비,125.0
202412,제주특별자치도,서귀포시,학용품비,4.0
202412,강원특별자치도,춘천시,아동양육비,1590.0
202412,강원특별자치도,춘천시,생활보조금,1.0
202412,강원특별자치도,춘천시,추가아동양육비,186.0
202412,강원특별자치도,춘천시,학용품비,16.0
202412,강원특별자치도,원주시,아동양육비,2163.0
202412,강원특별자치도,원주시,추가아동양육비,284.0
202412,강원특별자치도,강릉시,아동양육비,1168.0
202412,강원특별자치도,강릉시,생활보조금,2.0
202412,강원특별자치도,강릉시,추가아동양육비,132.0
202412,강원특별자치도,동해시,아동양육비,565.0
202412,강원특별자치도,동해시,추가아동양육비,85.0
202412,강원특별자치도,태백시,아동양육비,232.0
202412,강원특별자치도,태백시,추가아동양육비,12.0
202412,강원특별자치도,속초시,아동양육비,575.0
202412,강원특별자치도,속초시,추가아동양육비,72.0
202412,강원특별자치도,속초시,학용품비,1.0
202412,강원특별자치도,삼척시,아동양육비,301.0
202412,강원특별자치도,삼척시,추가아동양육비,36.0
202412,강원특별자치도,홍천군,아동양육비,232.0
202412,강원특별자치도,홍천군,추가아동양육비,27.0
202412,강원특별자치도,횡성군,아동양육비,123.0
202412,강원특별자치도,횡성군,추가아동양육비,18.0
202412,강원특별자치도,영월군,아동양육비,151.0
202412,강원특별자치도,영월군,추가아동양육비,18.0
202412,강원특별자치도,평창군,아동양육비,84.0
202412,강원특별자치도,평창군,추가아동양육비,7.0
202412,강원특별자치도,정선군,아동양육비,113.0
202412,강원특별자치도,정선군,추가아동양육비,4.0
202412,강원특별자치도,정선군,학용품비,12.0
202412,강원특별자치도,철원군,아동양육비,141.0
202412,강원특별자치도,철원군,추가아동양육비,15.0
202412,강원특별자치도,화천군,아동양육비,91.0
202412,강원특별자치도,화천군,추가아동양육비,6.0
202412,강원특별자치도,화천군,학용품비,3.0
202412,강원특별자치도,양구군,아동양육비,71.0
202412,강원특별자치도,양구군,추가아동양육비,7.0
202412,강원특별자치도,인제군,아동양육비,100.0
202412,강원특별자치도,인제군,추가아동양육비,7.0
202412,강원특별자치도,고성군,아동양육비,98.0
202412,강원특별자치도,고성군,추가아동양육비,12.0
202412,강원특별자치도,양양군,아동양육비,88.0
202412,강원특별자치도,양양군,추가아동양육비,10.0
202412,전북특별자치도,전주시,아동양육비,4849.0
202412,전북특별자치도,전주시,생활보조금,2.0
202412,전북특별자치도,전주시,추가아동양육비,584.0
202412,전북특별자치도,전주시,학용품비,26.0
202412,전북특별자치도,군산시,아동양육비,1734.0
202412,전북특별자치도,군산시,생활보조금,2.0
202412,전북특별자치도,군산시,추가아동양육비,177.0
202412,전북특별자치도,군산시,학용품비,12.0
202412,전북특별자치도,익산시,아동양육비,2553.0
202412,전북특별자치도,익산시,생활보조금,1.0
202412,전북특별자치도,익산시,추가아동양육비,268.0
202412,전북특별자치도,익산시,학용품비,84.0
202412,전북특별자치도,정읍시,아동양육비,742.0
202412,전북특별자치도,정읍시,추가아동양육비,96.0
202412,전북특별자치도,남원시,아동양육비,568.0
202412,전북특별자치도,남원시,추가아동양육비,50.0
202412,전북특별자치도,김제시,아동양육비,604.0
202412,전북특별자치도,김제시,추가아동양육비,48.0
202412,전북특별자치도,완주군,아동양육비,726.0
202412,전북특별자치도,완주군,생활보조금,4.0
202412,전북특별자치도,완주군,추가아동양육비,84.0
202412,전북특별자치도,진안군,아동양육비,103.0
202412,전북특별자치도,진안군,추가아동양육비,7.0
202412,전북특별자치도,무주군,아동양육비,87.0
202412,전북특별자치도,무주군,추가아동양육비,6.0
202412,전북특별자치도,장수군,아동양육비,111.0
202412,전북특별자치도,장수군,추가아동양육비,8.0
202412,전북특별자치도,임실군,아동양육비,132.0
202412,전북특별자치도,임실군,추가아동양육비,9.0
202412,전북특별자치도,순창군,아동양육비,163.0
202412,전북특별자치도,순창군,추가아동양육비,12.0
202412,전북특별자치도,고창군,아동양육비,268.0
202412,전북특별자치도,고창군,추가아동양육비,20.0
202412,전북특별자치도,부안군,아동양육비,222.0
202412,전북특별자치도,부안군,추가아동양육비,30.0
202501.0,서울특별시,종로구,아동양육비,219.0
202501.0,서울특별시,종로구,추가아동양육비,24.0
202501.0,서울특별시,중구,아동양육비,219.0
202501.0,서울특별시,중구,추가아동양육비,16.0
202501.0,서울특별시,용산구,아동양육비,367.0
202501.0,서울특별시,용산구,생활보조금,5.0
202501.0,서울특별시,용산구,추가아동양육비,44.0
202501.0,서울특별시,성동구,아동양육비,465.0
202501.0,서울특별시,성동구,생활보조금,8.0
202501.0,서울특별시,성동구,추가아동양육비,33.0
202501.0,서울특별시,광진구,아동양육비,900.0
202501.0,서울특별시,광진구,추가아동양육비,65.0
202501.0,서울특별시,동대문구,아동양육비,811.0
202501.0,서울특별시,동대문구,추가아동양육비,80.0
202501.0,서울특별시,중랑구,아동양육비,1681.0
202501.0,서울특별시,중랑구,추가아동양육비,222.0
202501.0,서울특별시,성북구,아동양육비,1227.0
202501.0,서울특별시,성북구,생활보조금,2.0
202501.0,서울특별시,성북구,추가아동양육비,120.0
202501.0,서울특별시,강북구,아동양육비,1361.0
202501.0,서울특별시,강북구,추가아동양육비,147.0
202501.0,서울특별시,도봉구,아동양육비,1346.0
202501.0,서울특별시,도봉구,추가아동양육비,127.0
202501.0,서울특별시,노원구,아동양육비,1586.0
202501.0,서울특별시,노원구,추가아동양육비,146.0
202501.0,서울특별시,은평구,아동양육비,1592.0
202501.0,서울특별시,은평구,추가아동양육비,173.0
202501.0,서울특별시,서대문구,아동양육비,626.0
202501.0,서울특별시,서대문구,생활보조금,2.0
202501.0,서울특별시,서대문구,추가아동양육비,64.0
